id,text,party,country,region,from_user_realname,ground_truth,country_code,firstname,gender,genderprob
ideology_tweets_438,"Hvad fik egentlig en ellers dygtig journalist/chefredaktør til at generalisere en hel gruppe af meget forskellige mennesker og putte dem i samme bås med “repræsentanter for en fundamentalistisk, patriakalsk lovreligion og kriminelle bandeelementer”?! #dkpol #dkmedier #BrugStemmen",The Social Democratic Party,DENMARK,,Yildiz Akdogan,left,DK,Yildiz Akdogan,female,0.89
ideology_tweets_439,"#KılıçdaroğluNeSöyledi “Ben bu ülkenin milliyetçi demokratlarına, muhafazakar demokratlarına sesleniyorum, liberal demokratlarına, sosyal demokratlarına, sosyalistlerine sesleniyorum. Gelin yeniden cumhuriyeti inşa edelim. ”",CHP,TURKEY,HATAY,Serkan Topal,left,TR,Serkan Topal,male,0.98
ideology_tweets_440,"Vigtigt at det ikke kun er den største kvotekonges advokat, som dominerer debatten om fiskeriet med sit usaglige debatindlæg i @jyllandsposten forleden. Her er et sagligt modsvar og bidrag i debatten fra “de små fiskere” i @FSK_Forening   Tak for at nuancere debat⚓️#dkfisk #dkpol",The Social Democratic Party,DENMARK,,Simon Kollerup,left,DK,Simon Kollerup,male,1.0
ideology_tweets_441,"Ja jisses, Carolin Dahlman ger verkligen uttrycket ”ändamålen helgar medlen” ett ansikte. Det nya liberala? @svtnyheter",Social Democrats,SWEDEN,,Niklas Karlsson,left,SE,Niklas Karlsson,male,1.0
ideology_tweets_442,Warmest congratulations @abenaopp on your selection as Labour’s candidate for Erith and Thamesmead. Look forward to working with you. Commiserations @nadine4erith and @dscottmcdonald both of whom fought formidable campaigns.,Labour,UK,,Matthew Pennycook MP,left,GB,Matthew Pennycook,male,1.0
ideology_tweets_443,#KılıçdaroğluNeSöyledi: 16 yılda yurt sorununu çözemediler. Bir yılda çözülecek sorun 16 yılda çözülemiyorsa bu iktidar ülkeye bir şey veremez. Bunu herkese anlatacaksınız. Bilgiye dayalı muhalefet yapacaksınız.,CHP,TURKEY,ANTALYA,Çetin Osman Budak,left,TR,Çetin Osman Budak,male,0.98
ideology_tweets_444,"Hey, how’s it okay for Miss Ardern to use her 1pm COVID spot to criticise National’s Housing policy &amp; to misrepresent National’s border policy? Hats anyone? Which one today?",National Party,NZ,Papakura,Judith Collins,right,NZ,Judith Collins,female,1.0
ideology_tweets_445,İzmit Tavşantepe Mahallemizde Kireç Ocaklarında incelemelerde bulunduk. Roman kardeşlerimizin yaşam alanlarında yapılması gereken çalışmalar hakkında fikir alış verişinde bulunduk...,AKP,TURKEY,KOCAELİ,Zeki Aygün,right,TR,Zeki Aygün,male,0.99
ideology_tweets_446,"#Muharremİnce: “ PKK, FETÖ ve bütün terör örgütleriyle mücadele edeceğim. Nerede yolsuzluk varsa, nerede rant varsa kökünü kazıyacağım. Bu memlekette kavga değil huzur olacak” dedi.

#Tamam24Erzincan",CHP,TURKEY,İSTANBUL,Av.Mahmut TANAL,left,TR,Mahmut TANAL,male,0.98
ideology_tweets_447,"An unambiguous unimpeachable column by @kinsellawarren on what he calls the ""UN-ELECTION"" because it's unnecessary and unwanted except by Trudeau who he calls unfit, untrustworthy, unethical, and untruthful. #Barrie #Innisfil #cdnpoli",Conservative,CANADA,Ontario,John Brassard,right,CA,John Brassard,male,1.0
ideology_tweets_448,"Govt since 2010 have done their best to break the NHS.

Worst was the Tory / Lib Dem coalition with the disastrous Health &amp; Social Care Act coupled with austerity.

Then came the cuts.

And then governments so embroiled with internal Brexit infighting our NHS was forgotten",Labour,UK,,Peter Kyle,left,GB,Peter Kyle,male,1.0
ideology_tweets_449,"Busy morning explaining why the @LibDems will be opposing Boris Johnson’s job destroying, hard Brexit on @GMB (0620), @BBCBreakfast (0640), @BBCr4today (0720), @LBC (0750), @SkyNews (0805) and @talkRADIO (0915).",Labour,UK,,Chuka Umunna,left,GB,Chuka Umunna,male,1.0
ideology_tweets_450,"Thank you @FEMA for awarding @CLTgov a $1.6 million grant to cover costs for taking Emergency Protective Measures to combat COVID-19, including training for response and providing supplies and commodities to hospitals, first responders, and other critical employees staff.",Republican,US,NC,Senator Thom Tillis,right,US,Thom Tillis,male,1.0
ideology_tweets_451,"Muharrem İnce, ""Ben ülkeye demokrasi, özgürlük, barış, refah vaat ediyorum"" diyor; RTE, ""Getirin idamı muhalefetin adayını asayım"" diyor... Yorum yok!

#İnceİleTürkiyeGülecek",CHP,TURKEY,İZMİR,zeynep altıok akatlı,left,TR,zeynep altıok akatlı,female,0.98
ideology_tweets_452,Rigtig spændende og relevant forslag med et 115-akutnummer for psykiatriske patienter. Akutområdet er præget af geografiske forskelle. Alle har ret til hurtig hjælp - også vores psykisk syge. Et akutnummer kan måske trække hjælpen tættere på #dkpol,The Liberal Party,DENMARK,,Jane Heitmann,right,DK,Jane Heitmann,female,1.0
ideology_tweets_453,"My heart goes out to all the people across our state who have been evacuated, lost their homes and businesses, or otherwise been impacted by the recent wildfires. And thank you to everyone on the ground risking their lives battling to contain the fires. (1/2)",Democrat,US,WA,Sen. Maria Cantwell,left,US,Maria Cantwell,female,1.0
ideology_tweets_454,"Davon rede ich schon seit Jahren: ein Meister muss uns genauso viel Wert sein, wie ein Master. Gute Offensive ?",CDU,GERMANY,,Maik Beermann,right,DE,Maik Beermann,male,1.0
ideology_tweets_455,"Allah’ım! 
İslam’a ve müslümanlara yardim et!
Vatanımızı ve milletimizi her türlü tehlikeden koru!
Bize dünyada ve ahirette iyilikler ve güzellikler ihsan eyle!
Bizi, anne-babamızı ve bütün müminleri bağışla!
Şüphesiz, Sen işiten ve dualarımızı kabul edensin. Amin
HAYIRLI CUMALAR",AKP,TURKEY,KARABÜK,Burhanettin Uysal,right,TR,Burhanettin Uysal,male,0.99
ideology_tweets_456,"Elly is smart, progressive and hardworking. Balmain, you deserve someone who will stand up for your community - vote for @ellyhowse today. #NSWvotes #Balmain",Australian Labor Party,AUSTRALIA,"Sydney, New South Wales",Tanya Plibersek,left,AU,Tanya Plibersek,female,1.0
ideology_tweets_457,Dancing with the stars....for preferences @ShayneNeumannMP @GlennSterle @fitzhunter @KosSamaras @kimbakit @NickChampionMP @RichardMarlesMP @alexbhturnbull @vanOnselenP #auspoI #AUSVote2019,Australian Labor Party,AUSTRALIA,"Melbourne Ports, Victoria",Michael Danby,left,AU,Michael Danby,male,1.0
ideology_tweets_458,"I venstre går vi til valg på at rykke sundhedsvæsenet tættere på borgerne, ikke centralisere, som Mette Frederiksen påstår.

  #dkpol #fv19",The Liberal Party,DENMARK,,Britt Bager,right,DK,Britt Bager,female,0.98
ideology_tweets_459,"Trump paid $0 in income taxes many years. His business used billions in government services &amp; he contributed nothing. This is the deep corruption of our system, where the wealthiest pay virtually nothing &amp; the burden falls on the middle class. Wake up! Let’s reclaim our country.",Democrat,US,OR,Senator Jeff Merkley,left,US,Jeff Merkley,male,1.0
ideology_tweets_460,"Yarın, medeni, saygılı fikirlerimiz farklı da  olsa ülkemizin ve kaderimizin aynı olduğunu unutmaksızın, bu ülkede farklı bir ses eksilse eksilen bizim sesimizdir anlayışını hep muhafaza ederek sandığa gidip vatandaşlık görevimizi yapalım.",AKP,TURKEY,AMASYA,Naci Bostancı,right,TR,Naci Bostancı,male,0.98
ideology_tweets_461,"„Czym bardziej ta władza próbuje nas ograniczać, tym jesteśmy silniejsi.Dzięki za „trzaski„ w całej Polsce.Potrzebny jest nam prezydent niezależny, który w nocy śpi, a nie odbiera telefony od jednego starszego pana”-Trzaskowski w Rybniku na finale kampanii.",Civic Coalition,POLAND,,Elżbieta Gapińska,left,PL,Elżbieta Gapińska,female,1.0
ideology_tweets_462,"Carbon Bill doesn’t want to answer these hard questions about his plan because he knows the answers. Reaching his targets will smash industries, regions, jobs and wages. #auspol",Liberal Party of Australia,AUSTRALIA,"Hume, New South Wales",Angus Taylor MP,right,AU,Angus Taylor,male,1.0
ideology_tweets_463,Good luck to the #Lionesses and the wonderful Sunderland women that lead the way! It may only be a friendly but it would be great to win in front of a sell out crowd!,Labour,UK,,Julie Elliott,left,GB,Julie Elliott,female,1.0
ideology_tweets_464,Every vote matters. Vote Conservative on Thursday to give Boris a working majority so we can get Brexit done and move on.,Conservative,UK,,Shailesh Vara,right,GB,Shailesh Vara,male,0.99
ideology_tweets_465,Übersetzt heißt es ... ok dann lasst uns doch wie mit den Saudis auch mit den Taliban Geschäfte machen - natürlich auch Waffengeschäfte ...,SPD,GERMANY,,Marco Bülow,left,DE,Marco Bülow,male,1.0
ideology_tweets_466,"S’ slagtning af de private og frie skoler vil vende tilbage i denne valgkamp. Hvis størrelsen og konsekvensen går op for forældre og familier, vil det kunne ændre valgkampens karakter",The Liberal Party,DENMARK,,Søren Pind,right,DK,Søren Pind,male,1.0
ideology_tweets_467,"The American people deserve transparency into the health of our “Too Big to Fail” banks. And they deserve a real COVID-19 relief bill to help struggling families and small businesses, and stabilize our economy to prevent another Wall Street crash and taxpayer bailout.",Democrat,US,MA,Elizabeth Warren,left,US,Elizabeth Warren,female,1.0
ideology_tweets_468,"WOW Will Jordan - last minute try and the win by a whisker! 38-35 to the Southerners ?? #NorthvSouth

All ears for the @AllBlacks team announcement @ 11am today.",Labour Party,NZ,Rongotai,Paul Eagle MP ?,left,NZ,Paul Eagle,male,1.0
ideology_tweets_469,"Early start as it’s the #StateOpening of @UKParliament later today! MPs will spend several days debating the content of the #QueensSpeech from a government with no majority, strange times indeed.",Labour,UK,,Angela Rayner 🌈,left,GB,Angela Rayner 🌈,female,1.0
ideology_tweets_470,"Forget me, but @GetUp should apologise to Australia’s 150,000 plus surf lifesavers for mocking  what they do.",Liberal Party of Australia,AUSTRALIA,"Warringah, New South Wales",Tony Abbott,right,AU,Tony Abbott,male,1.0
ideology_tweets_471,"To oznacza, że po ewentualnych wyborach @trzaskowski_ może otworzyć dyskusję o tym, czy
➡️obecny model #500Plus jest właściwy
➡️należy podwyższyć wiek emerytalny
➡️nadać więcej praw parom homoseksualnym

Bo przecież trudno mu znaleźć działania PAD, które można kontynuować",Law and Justice,POLAND,,Sebastian Kaleta,right,PL,Sebastian Kaleta,male,1.0
ideology_tweets_472,Orsaken till problemen i svensk sjukvård är INTE för lite resurser - mer pengar löser dem inte #svpol,Moderates,SWEDEN,,Anette Åkesson,right,SE,Anette Åkesson,female,1.0
ideology_tweets_473,"Prezydent @AndrzejDuda podczas #DebataPrezydencka2020: ostatnie 5 lat to był dla Polski dobry czas. Chciałbym tę politykę kontynuować, żeby cała Polska się rozwijała. #DUDA2020 ??",Law and Justice,POLAND,,Joanna Borowiak #DUDA2020 ??,right,PL,Joanna Borowiak #DUDA2020,female,0.99
ideology_tweets_474,"But make no mistake, the President could have worked with Congress to get real relief for all Americans during the greatest crisis of our lifetimes. 

Instead, he showed us yet again who he really is.",Democrat,US,MN,Senator Tina Smith,left,US,Tina Smith,female,1.0
ideology_tweets_475,"#KılıçdaroğluNeSöyledi Seçimle gelen belediye başkanlarının kanunu var da seçimle gelen muhtarların neden kendi kanunu yok!
105 maddeden oluşan muhtarlık kanun teklifi hazırladık. Tüm muhtarlarımıza ulaştıracağız.
#MuhtarlarCHPile",CHP,TURKEY,GAZİANTEP,CHP Akif Ekici,left,TR,Akif Ekici,male,0.98
ideology_tweets_476,Ich muss es nicht kommentieren.  Schaut es Euch einfach an…@ArminLaschet völlig ahnungslos! @CDU @spdde #laschetdenktnach #btw21,SPD,GERMANY,,Sören Bartol,left,DE,Sören Bartol,male,1.0
ideology_tweets_477,Mycket snack om hur skattemedel ska fördelas. Men inget om hur de skapas. Synd att företagarfrågor helt lyser med sin frånvaro.  #TV4VAL #teamulf #svpol #val2018 #4av5jobb,Moderates,SWEDEN,,Jörgen Warborn,right,SE,Jörgen Warborn,male,1.0
ideology_tweets_478,"This report is a damning indictment of the Liberal cuts and chaos in the health portfolio.

It confirms public hospital funding is inadequate, waiting times are blowing out, and our doctors and nurses are at “breaking point”.

Only Labor has a plan for better funding.",Australian Labor Party,AUSTRALIA,"Ballarat, Victoria",Catherine King MP,left,AU,Catherine King,female,1.0
ideology_tweets_479,"God integration er vækst og velstand! Mere end 45.000 ikke-vestlige indvandrere er kommet i job siden 2015. Og vi har historisk lave asyltal. Det betyder noget, hvem der sidder i regeringskontorerne 👍🏻 #dkpol #drlive",The Liberal Party,DENMARK,,Erling Bonnesen,right,DK,Erling Bonnesen,male,1.0
ideology_tweets_480,"Det @LotteRod mener er, at alle får ret til at SØGE om sin førtidspension. Det samme som onsdag. #serviceoplysning #dkpol",The Social Democratic Party,DENMARK,,Peter Hummelgaard,left,DK,Peter Hummelgaard,male,1.0
ideology_tweets_481,"Hey @PLautrupLarsen, du siger igen-og-igen på @tv2newsdk, at Lars Løkke har givet DF en ""håndsrækning med sit velfærdsløfte på 69 milliarder kr."". Sandheden er, at det er reelt er under en tredjedel og stadig for lidt til at dække det demografiske træk. Måske det skal med :)",The Social Democratic Party,DENMARK,,Peter Hummelgaard,left,DK,Peter Hummelgaard,male,1.0
ideology_tweets_482,Heading to the @SummerFoundtn @youngcareOz @GetBuildingSDA conference to give keynote speech and announce our plan to get younger people with disability out of residential aged care @NDIS #auspol #GetBuildingSDA,Liberal Party of Australia,AUSTRALIA,"Bradfield, New South Wales",Paul Fletcher,right,AU,Paul Fletcher,male,1.0
ideology_tweets_483,"Her daim koruyan, gözeten, varlıklarıyla güven veren, 
duası peygamber duası gibi makbul olan babalarımızı tebrik ederim.

#BabalarGünü kutlu olsun.",AKP,TURKEY,ANKARA,Lütfiye Selva Çam 🇹🇷,right,TR,Lütfiye Selva Çam,female,0.99
ideology_tweets_484,"Ulf Kristersson, 
statsminister kandidat 
vann 👏👏👏 
utfrågningen enligt Demoskop. 
@nya_moderaterna #svpol",Moderates,SWEDEN,,Cecilia Widegren,right,SE,Cecilia Widegren,female,1.0
ideology_tweets_485,"Den ræverøde Københavns Kommune bruger beviseligt LANGT flere penge på administration og bureaukrati end andre sammenlignelige kommuner. Måske @FrankJensenKBH skulle se på de udgifter, inden han sender aben videre ift. problemerne i de københavnske daginstitutioner? #dkpol #fv19",The Liberal Party,DENMARK,,Kr. Pihl Lorentzen,right,DK,Pihl Lorentzen,male,1.0
ideology_tweets_486,"UPDATE: The test came back NEGATIVE. Despite my negative coronavirus test result, I will be following CDC recommendations &amp; the advice of the Capitol Attending Physician &amp; will be quarantining for 14 days as a precaution. Thank you for your prayers, calls, texts, &amp; kind comments.",Republican,US,WV,Shelley Moore Capito,right,US,Shelley Moore Capito,female,1.0
