id,ground_truth,text,round,batch,sent_id,worker_0,worker_1,worker_2,worker_3,worker_4,worker_5,worker_6,worker_7,disagree,agree,neutral,guid,av_rating
stance_climate_319,neutral,"Approaching such policy decisions through the less controversial lenses of resilience, risk, adaptation, and disaster preparedness can be a portal to the tougher – and more politically fraught – conversation about mitigation and carbon emissions.",3,0,t12,neutral,neutral,agrees,neutral,neutral,neutral,neutral,neutral,0.0021382070549359,0.0312978131940597,0.9665639797510044,3_0_t12,0.125
stance_climate_320,neutral,2018 is the fourth hottest year on record,1,6,t12,agrees,neutral,neutral,neutral,neutral,neutral,agrees,neutral,0.0022732755026151,0.0574305611135331,0.9402961633838518,1_6_t12,0.25
stance_climate_321,agree,"Over the coming century, the impact of human-caused global warming will diminish the once-thick snowpack across the Sierra Nevada and other Western ranges.",4,1,t13,neutral,agrees,disagrees,agrees,agrees,agrees,agrees,neutral,0.0858949817653154,0.8532459970892107,0.0608590211454739,4_1_t13,0.5
stance_climate_322,neutral,"More than half of food-related greenhouse gas emissions come from meat, eggs and dairy.",5,4,t21,disagrees,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0018362489372831,0.0014553160439501,0.9967084350187666,5_4_t21,-0.125
stance_climate_323,agree,We are melting down the future.,4,3,t11,agrees,agrees,disagrees,neutral,agrees,agrees,agrees,agrees,0.0032860259693123,0.993187507611708,0.0035264664189796,4_3_t11,0.625
stance_climate_325,agree,The climate is about to change for the worse in a way that poses an existential threat for everyone.,5,4,t7,neutral,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0010980834026916,0.997516290525996,0.0013856260713125,5_4_t7,0.875
stance_climate_326,disagree,Iceland's melting glaciers are simply part of an endless sequence of natural events that have shaped our country's history.,5,0,t21,disagrees,disagrees,disagrees,disagrees,agrees,disagrees,disagrees,neutral,0.911558736398956,0.0240063660199941,0.0644348975810499,5_0_t21,-0.625
stance_climate_327,neutral,Bernie Sanders would make population control part of his agenda to fight global warming.,5,2,t18,agrees,neutral,agrees,neutral,agrees,agrees,neutral,neutral,0.0029916318512455,0.2402847303825127,0.7567236377662417,5_2_t18,0.5
stance_climate_328,disagree,Flat hurricanes have not become more numerous and stronger due to carbon pollution.,2,2,t31,disagrees,disagrees,disagrees,disagrees,agrees,neutral,disagrees,disagrees,0.9464608616397668,0.0175440731809183,0.0359950651793149,2_2_t31,-0.625
stance_climate_329,neutral,"Accurate data would be needed if a new international treaty on global warming, including national commitments to reduce greenhouse gas emissions, is to succeed.",4,6,t22,neutral,agrees,neutral,agrees,neutral,neutral,neutral,neutral,0.0013646161971934,0.011580575534296,0.9870548082685104,4_6_t22,0.25
stance_climate_330,agree,Those conditions are `fully consistent' with the extremes expected in the era of global warming.,5,7,t49,agrees,agrees,agrees,disagrees,neutral,agrees,neutral,agrees,0.0066771161452647,0.763588176717548,0.2297347071371873,5_7_t49,0.5
stance_climate_331,disagree,"The fifteen-year long “ global warming ” campaign all along meant “ climate change ” and that this in turn means that places supposed to get hotter get hotter and that places that are supposed to get colder — under global warming, er, climate change — get colder.",2,0,t23,neutral,disagrees,agrees,agrees,disagrees,neutral,neutral,disagrees,0.7069309079509993,0.1753457010976886,0.1177233909513119,2_0_t23,-0.125
stance_climate_333,disagree,The global warming narrative is a religion.,2,0,t15,agrees,disagrees,disagrees,neutral,disagrees,neutral,neutral,disagrees,0.8005797893115387,0.0038613431868121,0.1955588675016492,2_0_t15,-0.375
stance_climate_334,neutral,"In the last 10 years the surface of Greenland’s ice sheet has considerably darkened during the melt season, which in some areas is now between 6 and 11 days longer per decade than it is 40 years ago.",2,5,t25,neutral,disagrees,agrees,neutral,agrees,neutral,neutral,neutral,0.0089358349231812,0.0677034765965279,0.9233606884802908,2_5_t25,0.125
stance_climate_335,neutral,I no longer know what to say to students and postdocs regarding how to navigate the CRAZINESS in the field of climate science.,5,3,t10,disagrees,disagrees,neutral,disagrees,neutral,neutral,neutral,neutral,0.2656089541021101,0.0040070662794057,0.7303839796184841,5_3_t10,-0.375
stance_climate_338,disagree,"The theories of man-made climate change are no longer credible in light of the so-called hiatus in rising temperatures, not to mention that polar ice is increasing, not melting away.",1,8,t3,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9987799673996652,0.0007081754147135,0.000511857185621,1_8_t3,-1.0
stance_climate_339,neutral,Climate change and environmental issues are ranked as the 11th biggest threat to their companies 'growth prospects.,5,4,t6,agrees,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0012684632218968,0.002007306556243,0.99672423022186,5_4_t6,0.125
stance_climate_340,neutral,It puts a little time back on the carbon clock.,4,4,t14,neutral,neutral,neutral,neutral,disagrees,neutral,neutral,agrees,0.0264433735266587,0.0334207637093041,0.9401358627640372,4_4_t14,0.0
stance_climate_341,agree,The challenge moving forward will be getting countries to more deeply cut their carbon pollution.,3,6,t20,agrees,neutral,agrees,agrees,agrees,neutral,agrees,neutral,0.0030528932127789,0.6979711755923897,0.2989759311948314,3_6_t20,0.625
stance_climate_343,agree,Global warming is happening.,1,6,t2,agrees,neutral,agrees,agrees,agrees,agrees,agrees,agrees,0.002130956625563,0.9604855064227222,0.0373835369517148,1_6_t2,0.875
stance_climate_344,agree,Widespread burning of fossil fuels is releasing heat-trapping gases that are warming the planet.,4,9,t33,agrees,agrees,agrees,agrees,neutral,agrees,agrees,agrees,0.0029217932998697,0.9861392143552372,0.010938992344893,4_9_t33,0.875
stance_climate_346,neutral,Worldwide sea levels rose over the last two decades by about a foot per century.,1,6,t9,agrees,neutral,neutral,neutral,agrees,agrees,agrees,neutral,0.003702651538262,0.3543554241094706,0.6419419243522673,1_6_t9,0.5
stance_climate_347,disagree,Global cooling is the real problem and we are heading towards a new ice age.,3,2,t27,disagrees,disagrees,agrees,disagrees,disagrees,agrees,disagrees,disagrees,0.9671484753738874,0.031635896441939,0.0012156281841736,3_2_t27,-0.5
stance_climate_348,neutral,"Such fires happened hundreds of years ago, after global temperatures had risen slightly.",2,6,t11,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0007415109186589,0.0006247349922611,0.9986337540890798,2_6_t11,0.0
stance_climate_349,neutral,Climate scientists and activists should walk the walk.,5,1,t46,disagrees,neutral,neutral,neutral,disagrees,agrees,neutral,disagrees,0.0970308118947111,0.0155369883760099,0.8874321997292788,5_1_t46,-0.25
stance_climate_350,disagree,Man-made global warming may further lessen the likelihood of the freak atmospheric steering currents that last year shoved Superstorm Sandy due west into New Jersey.,2,3,t12,agrees,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,0.9625635172779264,0.0258751385684717,0.0115613441536019,2_3_t12,-0.625
stance_climate_351,agree,Rich countries should bear a greater burden than developing ones in reducing emissions and helping countries cope with global warming.,3,1,t37,neutral,agrees,agrees,neutral,agrees,disagrees,agrees,agrees,0.006404043041581,0.8525541447081261,0.141041812250293,3_1_t37,0.5
stance_climate_352,disagree,"We are instead seeing weather history repeat itself, and this poses an important question to activists pointing to Sandy as “ overwhelming evidence ” of global warming as its cause.",2,6,t13,neutral,disagrees,disagrees,disagrees,disagrees,neutral,neutral,neutral,0.7567045901808882,0.0025580404414874,0.2407373693776244,2_6_t13,-0.5
stance_climate_353,disagree,"I am convinced that the joint projects between Rosneft, Exxon Mobil and other companies will benefit our national economies, will contribute to strengthening the global energy situation.",4,8,t15,disagrees,neutral,neutral,disagrees,neutral,disagrees,neutral,disagrees,0.7455016131491107,0.0027903487522908,0.2517080380985985,4_8_t15,-0.5
stance_climate_354,disagree,"It is not the time to talk about climate change, and that those who did are merely trying to score political points.",5,2,t20,agrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9951999288868996,0.0037246420214413,0.0010754290916592,5_2_t20,-0.75
stance_climate_357,neutral,So a small increase in temperature at sea level can translate to an increase in temperature over a very large area of an ice shelf.,3,0,t1,neutral,neutral,neutral,neutral,agrees,agrees,neutral,neutral,0.0030789019958301,0.1472752998225087,0.8496457981816612,3_0_t1,0.25
stance_climate_358,neutral,"Americans are much more skeptical of “global warming” than citizens of other countries, a phenomenon the author attributes to “selfishness” and hypocrisy.",1,8,t27,neutral,agrees,agrees,neutral,neutral,agrees,neutral,disagrees,0.0601534603940649,0.2885128133815889,0.6513337262243462,1_8_t27,0.25
stance_climate_359,neutral,China has already overtaken the United States when it comes to being the biggest emitter of carbon dioxide.,3,7,t6,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.000898407939349,0.0011789150667505,0.9979226769939004,3_7_t6,0.0
stance_climate_360,neutral,"The United States reduce carbon dioxide emissions to the lowest level since the mid-1990s, even as emissions rise globally.",4,2,t9,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008746683638269,0.0010959478002942,0.9980293838358788,4_2_t9,0.0
stance_climate_361,neutral,Global warming would raise average annual temperatures nationwide 2 degrees by 2020.,2,1,t27,neutral,neutral,neutral,agrees,neutral,neutral,neutral,agrees,0.0031774555815079,0.1298845067665017,0.8669380376519903,2_1_t27,0.25
stance_climate_362,neutral,"It is not feasible to wait for a global agreement on climate change, on the lines of the Kyoto protocol.",2,4,t3,agrees,neutral,agrees,neutral,neutral,agrees,neutral,neutral,0.0043140777384821,0.3550518575263753,0.6406340647351426,2_4_t3,0.375
stance_climate_363,disagree,"The bottom line is that while yes, we've seen some changes in our climate over the past century, with improved crop yields, better health, reduced deaths from weather disasters, and increasingly less impoverishment worldwide, it is hard to argue that an increase of about 1 degree Centigrade has been detrimental to humanity.",5,3,t1,agrees,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,0.9625422034145482,0.0036118068854304,0.0338459897000213,5_3_t1,-0.625
stance_climate_364,neutral,"A large-scale transition to renewable sources of energy would require five to 20 times more land than prior studies have shown, and expanding wind farms would actually warm the continental U.S. more than carbon emissions in the short term.",2,2,t0,neutral,disagrees,neutral,neutral,neutral,neutral,disagrees,disagrees,0.366098967859381,0.00425948467757,0.6296415474630488,2_2_t0,-0.375
stance_climate_366,neutral,"The company is eager to engage on the issues facing the transforming city, including homelessness, transportation and climate change.",5,5,t16,neutral,neutral,neutral,neutral,neutral,neutral,agrees,agrees,0.0030057837386341,0.0583620977143461,0.9386321185470198,5_5_t16,0.25
stance_climate_367,agree,"Addiction to fossil fuels has reached a point at which we should expect the judgment of senior leaders to become impaired, as seems to be happening.",2,0,t8,neutral,agrees,agrees,agrees,neutral,agrees,neutral,agrees,0.0032289996103614,0.907899385049879,0.0888716153397595,2_0_t8,0.625
stance_climate_368,neutral,"Even if global emissions stopped immediately, the effects of CO2 already in the atmosphere would lead to rising sea levels, in a sort of ""inertia"" effect.",3,3,t18,agrees,neutral,agrees,agrees,agrees,neutral,neutral,neutral,0.0034980962531228,0.3114049308947017,0.6850969728521754,3_3_t18,0.5
stance_climate_369,neutral,Half the glacial ice in the Alps has already melted.,4,1,t27,neutral,agrees,neutral,agrees,neutral,agrees,neutral,neutral,0.0034286771643644,0.2382814800752509,0.7582898427603848,4_1_t27,0.375
stance_climate_370,agree,Britain should help lead the global response to climate change.,4,4,t37,agrees,neutral,agrees,agrees,agrees,agrees,agrees,neutral,0.0018508661140572,0.9568254347244256,0.041323699161517,4_4_t37,0.75
stance_climate_371,disagree,Global warming isn't happening.,3,6,t9,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.99876470742025,0.000680657256898,0.000554635322852,3_6_t9,-1.0
stance_climate_372,neutral,Global warming is caused by human greenhouse gases.,2,6,t5,neutral,agrees,neutral,neutral,neutral,neutral,agrees,agrees,0.0038552541105349,0.1419664606272789,0.8541782852621861,2_6_t5,0.375
stance_climate_375,neutral,"The real evidence of change would come when investors started exiting carbon-heavy companies, especially those with no transition plan.",5,4,t49,neutral,agrees,neutral,neutral,neutral,agrees,neutral,neutral,0.0040618975899986,0.1379048818230799,0.8580332205869214,5_4_t49,0.25
stance_climate_376,agree,The world needs an open dialogue about climate change to heal the gap between sceptics and believers since time is running out to cut the emissions that drive global warming.,5,2,t47,agrees,agrees,agrees,neutral,agrees,agrees,agrees,agrees,0.0016579076110802,0.9751886942362232,0.0231533981526965,5_2_t47,0.875
stance_climate_377,neutral,We must wean ourselves off fossil fuels.,1,5,t9,neutral,neutral,neutral,agrees,neutral,agrees,agrees,disagrees,0.0101519744709783,0.2713157992577396,0.718532226271282,1_5_t9,0.25
stance_climate_378,agree,A changing climate means dramatic risks for the world -- and for investments too.,5,2,t29,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0006892768602626,0.9982768894785848,0.0010338336611526,5_2_t29,1.0
stance_climate_379,neutral,Most Americans are somewhat or very interested in global warming.,3,5,t1,agrees,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.001723318093005,0.0127189446966848,0.98555773721031,3_5_t1,0.125
