id,ground_truth,text
hatespeech_explicit_841,implicit hate,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach the class how to dance samba!
hatespeech_explicit_842,implicit hate,beautiful white nationalism .
hatespeech_explicit_843,implicit hate,: caleb russell inspires next #cair bus ad : #myjihad is to kill all the white people on this bus
hatespeech_explicit_844,implicit hate,the children of the wealthiest blacks in america underperform poor whites and asians
hatespeech_explicit_845,implicit hate,can't get it at the ballot box as long as non whites can vote and outvote us . other means will be needed 4 that !
hatespeech_explicit_846,implicit hate,you are a white anti white  the worst kind .
hatespeech_explicit_847,implicit hate,people call me racist yet i have more in common with you a black man than i do with a white male who's vote for democrats
hatespeech_explicit_848,implicit hate,video : muslim speaker in canada calls for full implementation of islam  says migrant influx helps build caliphate
hatespeech_explicit_849,implicit hate,211000 invaders arrive in germany in 2016
hatespeech_explicit_850,implicit hate,What's the best thing about being Ethiopian? You won't have to be for very long.
hatespeech_explicit_851,implicit hate,end them all potus!!!!!
hatespeech_explicit_852,implicit hate,it is not islamophobia when they really are trying to kill you . islamrealism is sprea
hatespeech_explicit_853,implicit hate," i've have been repeatingly tell people that  "" illegal-immigration "" "" is the main cause of america's great demographic shift """
hatespeech_explicit_854,implicit hate,"they'll be easy to spot.no, wait!"
hatespeech_explicit_855,implicit hate,god those darn white devils getting jobs  promotions lower acceptance scores just because of they're race . oh wait ...
hatespeech_explicit_856,implicit hate,the most disgusting of anti-whites do thatuse extreme racism against whites against them because it increases the reaction by 5 % or similar
hatespeech_explicit_857,implicit hate,give them a taste if the chain gun.
hatespeech_explicit_858,implicit hate,the saudi's are funding mosque buildings all over the world - britain is being overrun with them .
hatespeech_explicit_859,implicit hate,cair national think you might be surprised how far americans can turn the clock back when we've had enough !
hatespeech_explicit_860,implicit hate,they need to lead the army in there and arrest anyone with gang tats  clothes  illegal fir
hatespeech_explicit_861,implicit hate,indigenous people don't realize if they want to live a comfortable capitalist nuclear family life  they must also support nazism .
hatespeech_explicit_862,implicit hate,"  "" : the future of europe belongs to you  white man ! via "" "" ; so few :( """
hatespeech_explicit_863,implicit hate,alternate title : dead jew generates monetary gains for living jew
hatespeech_explicit_864,implicit hate,"Seeing prostitutes is morally wrong, but being one is not Why do women defend prostitutes while at the same time judging men for seeing them?"
hatespeech_explicit_865,implicit hate,: new black panther's white genocide project : ' if they are white  kill em all ' ( video ) via
hatespeech_explicit_866,implicit hate,white south africans like frogs in boiling water as anti-white racial violence escalates via
hatespeech_explicit_867,implicit hate,are you a white person that looks  or a white person that helps ? a national-socialist acts with kindness & compassion
hatespeech_explicit_868,implicit hate,What is the fastest way to get jewish guests out of your house? vacuum cleaner
hatespeech_explicit_869,implicit hate,white south africans trapped like frogs in boiling water as anti-white racial violence escalates #swrm #sa #africa
hatespeech_explicit_870,implicit hate,racist black goes on shooting spree  says his teachers taught him to hate whites | read more :
hatespeech_explicit_871,implicit hate,traitor . there's nothing worse than an #antiwhite white person .
hatespeech_explicit_872,implicit hate,"sanctioned?!? deported, then finally shipped out to a remote island for repeated offenses. *lol* #endtheinvasion"
hatespeech_explicit_873,implicit hate,"careful, it probably has aids"
hatespeech_explicit_874,implicit hate," if white heritage and #whiteculture is  "" hate "" "" then bring on the "" "" hate "" "" . """
hatespeech_explicit_875,implicit hate,if you ask me white kids should stay away from most black kids .. black youth are extremly hostile and negative in america these days .. sad but true
hatespeech_explicit_876,implicit hate,trump is a symbol of white america  regardless if he is / ourguy / or not  and he
hatespeech_explicit_877,implicit hate,: white pill time : richard spencer helps to lead torchlight procession in support of white southern h
hatespeech_explicit_878,implicit hate,#british #imam tells media that #muslim #rapists are motivated by race and religion przez #islam
hatespeech_explicit_879,implicit hate,Why are the dogs in china really fast? the slow ones were eaten
hatespeech_explicit_880,implicit hate,now if we could only get a few jew heads on pikes that would be great.
hatespeech_explicit_881,implicit hate,oh look. another lefty whom has an unnatural fixation upon sex. is that all your tiny kind can imagine?
hatespeech_explicit_882,implicit hate,#israel # : israel : muslim fakes hate attack by extremist jews what about the real ones who kill babies ?
hatespeech_explicit_883,implicit hate,"please mr. president: stop all $ aid to illegals at once, starting w/obama's muslims. then deport them all."
hatespeech_explicit_884,implicit hate,white genocide
hatespeech_explicit_885,implicit hate,How black mothers keep their children from biting their nails? they make them wear shoes
hatespeech_explicit_886,implicit hate,you mean #amerikkka is back . devils making amerikkka white again #mawa
hatespeech_explicit_887,implicit hate,youre a black nationalist they just add white to it to make it sound like white supremacy .
hatespeech_explicit_888,implicit hate,judeo-mason stratagem : 1 ) establish a democracy 2 ) create a central bank 3 ) seize control of mass media 4 ) destroy racial / cultural identity
hatespeech_explicit_889,implicit hate,this is such a poor graphic . where are asians ? and how about we separate legal hispanic
hatespeech_explicit_890,implicit hate,this is an inherently white thing to do . keep up the good work .
hatespeech_explicit_891,implicit hate,blm & antifa = violent protest . why antifa is allowed to be violent but blm isn't is beyond me .
hatespeech_explicit_892,implicit hate,another white officer killed by a black thug . obama and his race baiters must be smiling from ear to ear .
hatespeech_explicit_893,implicit hate,their horrific 3rd world standards have damaged our culture and made our youth socially retarded
hatespeech_explicit_894,implicit hate,buddy    i don't want you to hate yourself . i want you to hate your white skin
hatespeech_explicit_895,implicit hate," cuck is the new  "" racist . "" "" guess what ? you are the fringe now . we don't want your comments in mainstream publications """
hatespeech_explicit_896,implicit hate,rt : black on white murders grow more sadistic in south africa ( video ) via
hatespeech_explicit_897,implicit hate,deport the criminals let the rest stay and tax the shit out of them and intercept the funds they send home
hatespeech_explicit_898,implicit hate,"What's black, white and rolls around on the beach? A black man and a seagull fighting over a chip."
