id,year,party,text,ground_truth,manifesto_id,date,cmp_code,countryname,partyname,partyabbrev,parfam
manifestos_issues_detailed_2843,2006,62901,Bank erosion is the most common problem in virtually every section of the St. Lawrence.,Environmental Protection,62901_200601,200601,501,Canada,Quebec Bloc,BQ,90
manifestos_issues_detailed_2844,2020,53951,"Super trawlers are highly destructive, contribute nothing to the Irish economy and have a history of illegal and unethical activities.",Environmental Protection,53951_202002,202002,501,Ireland,We Ourselves,SF,95
manifestos_issues_detailed_2845,2012,22951,"the remaining 400,000 animals are killed as surplus 'stock' or are kept to breed new laboratory animals.",Environmental Protection,22951_201209,201209,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2846,2010,22951,"The Party for the Animals wants the Netherlands, both within and together with the European Union, to become a true forerunner in the global task of limiting global warming to 1 to 2 degrees Celsius.",Environmental Protection,22951_201006,201006,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2847,2010,22951,"This has to do not only with the disappearance of natural areas, but also with the degradation of the quality of the living environment.",Environmental Protection,22951_201006,201006,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2848,2010,22951,Freedom of religion and the ability to practice rituals stops where human or animal suffering begins.,Environmental Protection,22951_201006,201006,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2849,2018,32956,"Soil, in fact, stores carbon, contributing in part to mitigating the process of global temperature rise due to the greenhouse effect.",Environmental Protection,32956_201803,201803,501,Italy,Five Star Movement,M5S,95
manifestos_issues_detailed_2850,2021,22951,This encourages teasing.,Environmental Protection,22951_202103,202103,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2851,2021,22951,Unstunned slaughter of fish is banned.,Environmental Protection,22951_202103,202103,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2852,2018,32956,"art. 1, para. 55 in the 2017 Stability Law in which was included M5S amendment passed on incentives to companies to purchase weighing instruments and waste traceability.",Environmental Protection,32956_201803,201803,501,Italy,Five Star Movement,M5S,95
manifestos_issues_detailed_2853,2021,22951,The government is committed to reducing the production and consumption of animal protein with an active campaign and incentive policies to ensure a faster transition to a more plant-based and thus animal-friendly and climate-friendly society.,Environmental Protection,22951_202103,202103,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2854,2010,22951,"Regionalization, elimination of long-distance transportation and downsizing of farm sizes will reduce the likelihood of an animal disease outbreak and will limit the impact of outbreaks.",Environmental Protection,22951_201006,201006,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2855,2021,22951,"But there is not enough green space in and around our cities, as became clear when during the first weeks of the corona crisis even city parks had to be closed and visits to natural areas curtailed.",Environmental Protection,22951_202103,202103,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2856,2006,22951,"The use of environmentally damaging agents, including dangerous wood impregnants, should be banned.",Environmental Protection,22951_200611,200611,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2857,2018,32956,"The PEM5S Group's proposed goal, however, is to pursue parity in the foreign balance with the same composition of the energy mix in terms of the incidence of renewable sources.",Environmental Protection,32956_201803,201803,501,Italy,Five Star Movement,M5S,95
manifestos_issues_detailed_2858,2010,22951,"Animals get sick, but they can also get well again.",Environmental Protection,22951_201006,201006,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2859,2002,22952,"As much as possible, this should be preserved to provide sufficient opportunities for (small-scale and ""natural"") recreation action, activity and agriculture, and not to further undermine the nature present.",Environmental Protection,22952_200205,200205,501,Netherlands,Reformed Political Party,SGP,95
manifestos_issues_detailed_2860,2013,41952,Mixing with domestic wastewater must be avoided.,Environmental Protection,41952_201309,201309,501,Germany,Pirates,,95
manifestos_issues_detailed_2861,2006,22951,"Finally, when the eel stops moving, it is still conscious and far from dead.",Environmental Protection,22951_200611,200611,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2862,2012,22951,"patents on all forms of life (such as hereditary material, dna, markers) will be banned.",Environmental Protection,22951_201209,201209,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2863,2013,23951,Animal keepers need a qualification certificate and the keeping conditions must guarantee safety.,Environmental Protection,23951_201310,201310,501,Luxembourg,Alternative Democatic Reform Party,ADR,95
manifestos_issues_detailed_2864,2010,22951,3.8 The Party for the Animals opposes the release of animals in (new) nature reserves.,Environmental Protection,22951_201006,201006,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2865,2006,22951,"Even fish caught in ""sustainable"" ways have no consideration for the welfare of the fish.",Environmental Protection,22951_200611,200611,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2866,2021,22951,"Producing surpluses of meat, eggs and dairy is unacceptable.",Environmental Protection,22951_202103,202103,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2867,2013,41952,We reject further exploration of the salt dome in Gorleben and advocate a nationwide search for truly suitable storage sites.,Environmental Protection,41952_201309,201309,501,Germany,Pirates,,95
manifestos_issues_detailed_2868,2006,22951,The least to which these animals are entitled is housing and care appropriate to their nature and behavior.,Environmental Protection,22951_200611,200611,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2869,2018,32956,"Combining environmental protection with protection of public and private finances,",Environmental Protection,32956_201803,201803,501,Italy,Five Star Movement,M5S,95
manifestos_issues_detailed_2870,2018,32956,of the institution of single authorization; the,Environmental Protection,32956_201803,201803,501,Italy,Five Star Movement,M5S,95
manifestos_issues_detailed_2871,2017,22952,"This not only causes a lot of annoyance, but also harms the economy.",Environmental Protection,22952_201703,201703,501,Netherlands,Reformed Political Party,SGP,95
manifestos_issues_detailed_2872,2017,22951,It is also mandatory to take nature into account when insulating and renovating existing buildings.,Environmental Protection,22951_201703,201703,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2873,2017,22952,"The motto ""decentralize what can be done, centralize what must be done"" must be and remain guiding.",Environmental Protection,22952_201703,201703,501,Netherlands,Reformed Political Party,SGP,95
manifestos_issues_detailed_2874,2018,32956,"which concern the prevention of organic waste and authorization simplifications for self-composting (at the place of production) and community composting,",Environmental Protection,32956_201803,201803,501,Italy,Five Star Movement,M5S,95
manifestos_issues_detailed_2875,2020,53951,This State cannot continue to renege on international commitments to reduce our carbon emissions.,Environmental Protection,53951_202002,202002,501,Ireland,We Ourselves,SF,95
manifestos_issues_detailed_2876,2017,22951,There will be a Dutch and European import and trade ban on meat from animals slaughtered without stunning.,Environmental Protection,22951_201703,201703,501,Netherlands,Party for the Animals,PvdD,95
manifestos_issues_detailed_2877,2010,96955,"The current Act on Prevention and Remediation of Environmental Damage (No. 9/007 Coll.) creates a legal framework and imposes obligations based on the ""polluter pays"" principle, but operators of activities listed in the Act largely fail to fulfil their obligations.",Environmental Protection,96955_201006,201006,501,Slovakia,Bridge,,95
manifestos_issues_detailed_2878,2021,22951,Products imported into the Netherlands or the EU meet at least the same environmental and animal welfare requirements as products produced here.,Environmental Protection,22951_202103,202103,501,Netherlands,Party for the Animals,PvdD,95
