id,text,ground_truth,date,source,type
misinfo_1200,Toxic water: Scientists are concerned about the increasing number of dangerous chemicals in our environment,Misinformation,2019-05-20,naturalnews,climate
misinfo_1201,Children raised in rural environments and surrounded by animals develop stronger immune systems,Misinformation,2018-06-07,naturalnews,climate
misinfo_1202,"Greta Thunberg joined by 20,000 Brit eco-warriors for climate change march in Bristol",Misinformation,2020-02-28,thesun,climate
misinfo_1203,New maps show how climate change is making California's 'fire Weather' worse,Misinformation,2020-10-14,rawstory,climate
misinfo_1204,Landmark UN report emphasizes crucial role of regenerative farming practices to address climate & food emergencies,Misinformation,2019-08-25,sottnet,climate
misinfo_1205,Conservatives claim Bernie Sanders backs population CONTROL as a way to 'tackle climate change',Misinformation,2019-09-05,dailymail,climate
misinfo_1206,Energy experts say there are 6 months left to save world from climate catastrophe,Misinformation,2020-06-18,disrn,climate
misinfo_1207,"Amazon is on fire, but are we DOOMED? What's behind the climate catastrophe headlines",Misinformation,2019-09-06,sottnet,climate
misinfo_1208,Trump Removes Scientist Overseeing Key Climate Assessment Report,Misinformation,2020-11-10,truthout,climate
misinfo_1209,"If there were [carbon emissions], we could not see because most carbon is black.",Misinformation,,,climate
misinfo_1210,Democrat Senator Advises Liberals To Believe In Climate Change Like A Religion (VIDEO),Misinformation,2019-11-13,thegatewaypundit,climate
misinfo_1211,"Rep. Himes: 'Double Bacon Cheeseburgers,' 'Effects of Climate Change' Kill More People than Illegal Aliens",Misinformation,2019-02-18,cnsnews,climate
misinfo_1212,Oxford Professor: Aliens are Interbreeding with Humans Because of Climate Change (VIDEO),Misinformation,2019-04-29,thegatewaypundit,climate
misinfo_1213,Climate crisis is the primary cause of 98% of dead Florida coral reef: NOAA research,Misinformation,2020-11-18,alternet,climate
misinfo_1214,"Merkel: Children protesting climate change influenced from ""outside""",Misinformation,2019-02-18,sottnet,climate
misinfo_1215,Enter CNN Style's new hub for features and guides examining fashion's role in the climate crisis,Misinformation,2020-09-01,cnn,climate
misinfo_1216,Countryfile report claiming BAME people see countryside as 'white environment' sparks race row,Misinformation,2020-06-29,thesun,climate
misinfo_1217,Australia accounts for 1.5 per cent of global carbon emissions.,Misinformation,,,climate
misinfo_1218,Devastating new Lincoln Project ad contrasts Trump's climate of racism with the dignity of John Lewis,Misinformation,2020-07-19,rawstory,climate
misinfo_1219,"Environment group calls on Communist leader to probe and shame bear-hunting governor, Sergey Levchenko",Misinformation,2019-01-13,sottnet,climate
misinfo_1220,"New film, designed as love letter to climate change's child deity Greta Thunberg, actually portrays terrified, badly misled girl",Misinformation,2020-11-18,sottnet,climate
misinfo_1221,"Climate change is turning Antarctica green, study finds",Misinformation,2020-05-20,rawstory,climate
misinfo_1222,"According to Prince Harry, pandemic is due to 'climate change'",Misinformation,2020-12-06,sottnet,climate
misinfo_1223,"The Byproduct of Democrat Rule: NYC Subway Conductors Report Filthy Conditions as Homeless Overtake During Chi-Com Virus Panicdemic: 'The Trash, the Feces, the Urine . . . It's Just a Very Toxic, Unsafe Environment'",Misinformation,2020-04-24,thelibertydaily,climate
misinfo_1224,"WATCH: At the Madrid Climate Conference Delingpole Met Naomi, the Anti-Greta",Misinformation,2019-12-05,breitbart,climate
misinfo_1225,Professor: Private homeownership interferes with fight against climate change,Misinformation,2019-12-28,wnd,climate
misinfo_1226,there is no relationship between temperature and carbon dioxide emissions by _humans[...],Misinformation,,,climate
misinfo_1227,Ocasio-Cortez On Climate Change: 'Is It Okay To Still Have Children?' (VIDEO),Misinformation,2019-02-26,truepundit,climate
misinfo_1228,CNN's climate change circus a parade of science illiteracy and left-wing lunacy,Misinformation,2019-09-18,naturalnews,climate
misinfo_1229,Northwestern University's President Takes a Stand Against Student Rioting After Creating the Climate for Riots,Misinformation,2020-10-28,thelibertydaily,climate
misinfo_1230,Corporations May Take Credit for Environmental ActionBut Their Lobbying Shows the True Story,Misinformation,2018-07-17,alternet,climate
misinfo_1231,"Joe Biden Promises Environmentalist: 'Look into My Eyes; I Guarantee You, We Are Going to End Fossil Fuel'",Misinformation,2019-09-07,breitbart,climate
misinfo_1232,Sir David Attenborough says humanity is at a crossroads but we can still do lots to help tackle the climate crisis,Misinformation,2020-09-04,thesun,climate
misinfo_1233,"Same media that once deemed chemtrails a conspiracy theory now openly promotes chemtrailing the entire planet to ""end climate change""",Misinformation,2019-09-20,naturalnews,climate
misinfo_1234,Aborting babies of people in developing countries won't fix climate change,Misinformation,2020-03-05,liveaction,climate
misinfo_1235,"Ocasio-Cortez goes FULL CULT, claims ""the world is gonna end in 12 years if we don't address climate change""",Misinformation,2019-01-24,naturalnews,climate
misinfo_1236,"Fires, Floods, Drought and The Year of the Environmentalist",Misinformation,2020-01-10,thetrumpet,climate
misinfo_1237,Sir David Attenborough warns the end of polar bears by 2030s and ANOTHER major pandemic unless we tackle climate change,Misinformation,2020-09-13,thesun,climate
misinfo_1238,"BEST OF THE WEB: In ancient Scottish tree rings, a cautionary tale on climate, politics and survival",Misinformation,2019-12-20,sottnet,climate
misinfo_1239,Republic of Congo oil drilling threatens environment: Activists,Misinformation,2020-03-04,aljazeera,climate
misinfo_1240,"Trump On The Cusp Of Forming Expert Panel On Global Warming, Experts Say",Misinformation,2019-04-10,truepundit,climate
misinfo_1241,6 former EPA chiefs call for agency to return to protecting people and the environment,Misinformation,2020-08-14,shareblue,climate
misinfo_1242,Environmentalist groups sue Energy Department over federal law allowing for faster dishwashers,Misinformation,2020-12-29,disrn,climate
misinfo_1243,The environmental Nakba: Palestine under Israeli colonization,Misinformation,2020-06-20,sottnet,climate
misinfo_1244,Do-Nothing Speaker Pelosi Blows Off All Her Work in DC Will Join Global Warming Summit in Madrid with Greta Thunberg,Misinformation,2019-11-27,thegatewaypundit,climate
misinfo_1245,16-Year-Old Climate Activist Says Trump Obviously Doesn't 'Listen to the Science',Misinformation,2019-08-29,cnsnews,climate
misinfo_1246,We Won't Win the Climate Fight Without Youth Leadership,Misinformation,2020-06-10,truthout,climate
misinfo_1247,Solar panels drain the sun's energy.,Misinformation,,,climate
misinfo_1248,"2020 Presidential debate  Live REACTION after Trump and Biden clash over Covid, climate and race in final head-to-head",Misinformation,2020-10-23,thesun,climate
misinfo_1249,Climate Change alarmists Chrissy Teigen and John Legend have a fantastically hypocritical Valentine's day,Misinformation,2020-02-18,therightscoop,climate
misinfo_1250,Biden says he will rejoin Paris Climate Agreement on his first day as president,Misinformation,2020-11-05,disrn,climate
misinfo_1251,Watch: Global Climate Strike Inspired by Activist Greta Thunberg Underway,Misinformation,2019-09-20,breitbart,climate
misinfo_1252,WATCH: Burger King goes all in on 'cow fart' global warming,Misinformation,2020-07-15,therightscoop,climate
misinfo_1253,Environmentalists Latest Attempts to Save the Planet May Be the Last Straw,Misinformation,2018-08-13,cnsnews,climate
misinfo_1254,"Al Roker Hypes Alaska as Climate Change 'Ground Zero,' Warns of 'Refugees'",Misinformation,2019-03-29,cnsnews,climate
misinfo_1255,"If there is a cloud cover, the heat is trapped by water vapour as a greenhouse gas and the temperature stays quite warm.",Misinformation,,,climate
misinfo_1256,Sheer delusion: Meet the Extinction Rebellion protesters on hunger strike to force party leaders to support climate emergency bill,Misinformation,2019-11-30,sottnet,climate
misinfo_1257,Sir David Attenborough blasts Donald Trump over the environment,Misinformation,2019-04-02,dailymail,climate
misinfo_1258,Tom Steyer Met with Opposition at D.C. Climate Strike,Misinformation,2019-09-20,breitbart,climate
misinfo_1259,We Must Tell the Truth About California Fires  This Is Climate Change,Misinformation,2020-09-10,truthout,climate
misinfo_1260,Climate Refugees Will Soon Surpass Those Displaced by War,Misinformation,2020-11-12,truthout,climate
misinfo_1261,Biden's Dem platform recommendations signal concessions to Sanders-AOC wing on climate change,Misinformation,2020-07-08,foxnews,climate
misinfo_1262,3 Climate Questions We'd Actually Like to Hear at the Final Presidential Debate,Misinformation,2020-10-21,greenpeace,climate
misinfo_1263,Top Republican Bashes Democrats For Ignoring House Rules To Hold Hearings On Climate Change,Misinformation,2019-03-06,truepundit,climate
misinfo_1264,False Religion: Congress' Christmas Tree Bill Loaded with Climate Ornaments,Misinformation,2020-12-26,thelibertydaily,climate
misinfo_1265,"Saving the Planet One Child at a Time: Children, School Strikes and Global Climate Action",Misinformation,2019-03-18,globalresearch,climate
misinfo_1266,J.K. Rowling Calls for Ending 'Climate of Fear' in Transgender Debate,Misinformation,2020-12-11,breitbart,climate
misinfo_1267,"Pope Francis Says Climate in ""State of Emergency""  Tells World to ""Adopt Simpler Lifestyle"" and ""Abandon"" Fossil Fuels  Then He Flies Off to Africa",Misinformation,2019-09-04,thegatewaypundit,climate
misinfo_1268,REPORT: Rep. Ocasio-Cortez To Be Biden's Climate Change Adviser,Misinformation,2020-05-13,thedailycaller,climate
misinfo_1269,"Global hypocrisy? Thousands of climate scientists prove they are following a fad, but are not truly concerned about CO2",Misinformation,2019-12-30,naturalnews,climate
misinfo_1270,Bernie Sanders Signals He's Open to a 'Meat Tax' to Combat Climate Change,Misinformation,2019-08-30,breitbart,climate
misinfo_1271,"Greta Thunberg Threatens to Put World Leaders ""Against the Wall"" if They Refuse to Fight Climate Change",Misinformation,2019-12-14,newswars,climate
misinfo_1272,The 30 most costly hurricanes in U.S. history (according to federal data from January) show no increase in intensity over time.,Misinformation,,,climate
misinfo_1273,Heres How Climate Change Impacts the Risk of Wildfires,Misinformation,2018-08-10,alternet,climate
misinfo_1274,Obama Judge Demands Trump Believe in Global Warming,Misinformation,2019-03-21,frontpagemagazine,climate
misinfo_1275,Could coronavirus change how we tackle the climate crisis?,Misinformation,2020-05-22,aljazeera,climate
misinfo_1276,CJ Pearson Challenges Greta Thunberg to a Climate Change Debate,Misinformation,2019-12-13,thedcclothesline,climate
misinfo_1277,Global Warming In a Few Charts,Misinformation,2020-02-14,powerlineblog,climate
misinfo_1278,3 Inconvenient Truths 60 Minutes Forgot to Mention in Its Story on California Wildfires and Climate Change,Misinformation,2020-10-09,thestream,climate
misinfo_1279,Tomi Lahren Blasts Los Angeles Climate Change Protesters For 'Global Warming Tantrum',Misinformation,2019-09-24,inquisitr,climate
misinfo_1280,How homogenization destroys Climate Science,Misinformation,2019-08-14,sottnet,climate
misinfo_1281,"Where's the Crisis, Greta? Climate Science Experts Say the Earth Is Going Through a Warming Period (but That's a Good Thing)",Misinformation,2020-01-30,redstate,climate
misinfo_1282,Finland Feeding Soldiers Vegetarian Meals to Combat Global Warming,Misinformation,2018-08-24,newswars,climate
misinfo_1283,"Environmental Working Group (EWG) Names Duke Energy as Public Enemy #1. Customers Who Hate Duke's AMI ""Smart"" Meters Feel the Same.",Misinformation,2019-05-03,activistpost,climate
