id,ground_truth,original_id_and_wave
issue_survey_1742,Economy-general,id_52932.0_wave_9
issue_survey_1743,Economy-general,id_31966.0_wave_2
issue_survey_1744,Economy-general,id_33210.0_wave_4
issue_survey_1745,Economy-general,id_33748.0_wave_2
issue_survey_1746,Economy-general,id_30743.0_wave_3
issue_survey_1747,Economy-general,id_32522.0_wave_2
issue_survey_1748,Economy-general,id_86311.0_wave_20
issue_survey_1749,Economy-general,id_57943.0_wave_10
issue_survey_1750,Economy-general,id_38440.0_wave_7
issue_survey_1751,Economy-general,id_53503.0_wave_9
issue_survey_1752,Economy-general,id_54277.0_wave_21
issue_survey_1753,Economy-general,id_84736.0_wave_17
issue_survey_1754,Economy-general,id_58778.0_wave_25
issue_survey_1755,Economy-general,id_96570.0_wave_23
issue_survey_1756,Economy-general,id_52394.0_wave_11
issue_survey_1757,Economy-general,id_33895.0_wave_6
issue_survey_1758,Economy-general,id_98151.0_wave_20
issue_survey_1759,Economy-general,id_92119.0_wave_25
issue_survey_1760,Economy-general,id_59617.0_wave_17
issue_survey_1761,Economy-general,id_49214.0_wave_12
issue_survey_1762,Economy-general,id_99293.0_wave_23
issue_survey_1763,Economy-general,id_77936.0_wave_16
issue_survey_1764,Economy-general,id_30781.0_wave_4
issue_survey_1765,Economy-general,id_54171.0_wave_13
issue_survey_1766,Economy-general,id_79215.0_wave_25
issue_survey_1767,Economy-general,id_43076.0_wave_7
issue_survey_1768,Economy-general,id_52113.0_wave_8
issue_survey_1769,Economy-general,id_31930.0_wave_2
issue_survey_1770,Economy-general,id_61358.0_wave_23
issue_survey_1771,Economy-general,id_49163.0_wave_9
issue_survey_1772,Economy-general,id_35963.0_wave_24
issue_survey_1773,Economy-general,id_36313.0_wave_3
issue_survey_1774,Economy-general,id_85688.0_wave_19
issue_survey_1775,Economy-general,id_46687.0_wave_19
issue_survey_1776,Economy-general,id_57589.0_wave_20
issue_survey_1777,Economy-general,id_50124.0_wave_9
issue_survey_1778,Economy-general,id_71547.0_wave_24
issue_survey_1779,Economy-general,id_72511.0_wave_24
issue_survey_1780,Economy-general,id_59734.0_wave_10
issue_survey_1781,Economy-general,id_48011.0_wave_9
issue_survey_1782,Economy-general,id_59116.0_wave_23
issue_survey_1783,Economy-general,id_64214.0_wave_10
issue_survey_1784,Economy-general,id_100560.0_wave_20
issue_survey_1785,Economy-general,id_43653.0_wave_7
issue_survey_1786,Economy-general,id_35925.0_wave_5
issue_survey_1787,Economy-general,id_56381.0_wave_12
issue_survey_1788,Economy-general,id_43005.0_wave_12
issue_survey_1789,Economy-general,id_70584.0_wave_18
issue_survey_1790,Economy-general,id_82766.0_wave_24
issue_survey_1791,Economy-general,id_48312.0_wave_9
issue_survey_1792,Economy-general,id_40085.0_wave_23
issue_survey_1793,Economy-general,id_34110.0_wave_2
issue_survey_1794,Economy-general,id_30598.0_wave_3
issue_survey_1795,Economy-general,id_98848.0_wave_25
issue_survey_1796,Economy-general,id_48317.0_wave_12
issue_survey_1797,Economy-general,id_20058.0_wave_1
issue_survey_1798,Economy-general,id_14983.0_wave_23
issue_survey_1799,Economy-general,id_29721.0_wave_1
issue_survey_1800,Economy-general,id_16888.0_wave_21
issue_survey_1801,Economy-general,id_16741.0_wave_6
issue_survey_1802,Economy-general,id_24793.0_wave_6
issue_survey_1803,Economy-general,id_7898.0_wave_5
issue_survey_1804,Economy-general,id_20234.0_wave_1
issue_survey_1805,Economy-general,id_29945.0_wave_4
issue_survey_1806,Economy-general,id_613.0_wave_5
issue_survey_1807,Economy-general,id_7394.0_wave_5
issue_survey_1808,Economy-general,id_18245.0_wave_7
issue_survey_1809,Economy-general,id_4011.0_wave_6
issue_survey_1810,Economy-general,id_9105.0_wave_3
issue_survey_1811,Economy-general,id_29867.0_wave_6
issue_survey_1812,Economy-general,id_25540.0_wave_1
issue_survey_1813,Economy-general,id_22982.0_wave_10
issue_survey_1814,Economy-general,id_29631.0_wave_9
issue_survey_1815,Economy-general,id_24814.0_wave_9
issue_survey_1816,Economy-general,id_26330.0_wave_3
issue_survey_1817,Economy-general,id_4100.0_wave_2
issue_survey_1818,Economy-general,id_19659.0_wave_6
issue_survey_1819,Economy-general,id_29631.0_wave_7
issue_survey_1820,Economy-general,id_22065.0_wave_14
issue_survey_1821,Economy-general,id_7825.0_wave_2
issue_survey_1822,Economy-general,id_21865.0_wave_7
issue_survey_1823,Economy-general,id_21774.0_wave_4
issue_survey_1824,Economy-general,id_29735.0_wave_3
issue_survey_1825,Economy-general,id_30045.0_wave_2
issue_survey_1826,Economy-general,id_26036.0_wave_10
issue_survey_1827,Economy-general,id_6108.0_wave_11
issue_survey_1828,Economy-general,id_16383.0_wave_3
issue_survey_1829,Economy-general,id_1575.0_wave_9
issue_survey_1830,Economy-general,id_14118.0_wave_2
issue_survey_1831,Economy-general,id_22596.0_wave_6
issue_survey_1832,Economy-general,id_12489.0_wave_2
issue_survey_1833,Economy-general,id_16656.0_wave_7
issue_survey_1834,Economy-personal,id_2661.0_wave_4
issue_survey_1835,Economy-personal,id_12304.0_wave_3
issue_survey_1836,Economy-personal,id_42635.0_wave_6
issue_survey_1837,Economy-personal,id_34636.0_wave_18
issue_survey_1838,Economy-personal,id_104021.0_wave_23
issue_survey_1839,Economy-personal,id_81474.0_wave_16
issue_survey_1840,Economy-personal,id_20611.0_wave_3
issue_survey_1841,Economy-personal,id_22615.0_wave_6
issue_survey_1842,Economy-personal,id_17383.0_wave_2
issue_survey_1843,Economy-personal,id_8009.0_wave_1
issue_survey_1844,Economy-personal,id_21631.0_wave_1
issue_survey_1845,Economy-personal,id_2293.0_wave_1
issue_survey_1846,Economy-personal,id_21802.0_wave_2
issue_survey_1847,Economy-personal,id_38930.0_wave_6
issue_survey_1848,Economy-personal,id_93182.0_wave_17
issue_survey_1849,Economy-personal,id_26668.0_wave_3
issue_survey_1850,Economy-personal,id_11037.0_wave_3
issue_survey_1851,Economy-personal,id_28977.0_wave_21
issue_survey_1852,Economy-personal,id_20531.0_wave_4
issue_survey_1853,Education,id_26308.0_wave_5
issue_survey_1854,Education,id_19180.0_wave_2
issue_survey_1855,Education,id_19878.0_wave_1
issue_survey_1856,Education,id_11668.0_wave_2
issue_survey_1857,Education,id_26229.0_wave_2
issue_survey_1858,Education,id_9850.0_wave_5
issue_survey_1859,Education,id_20258.0_wave_2
issue_survey_1860,Education,id_25338.0_wave_5
issue_survey_1861,Education,id_9850.0_wave_18
issue_survey_1862,Education,id_23663.0_wave_5
issue_survey_1863,Education,id_2191.0_wave_12
issue_survey_1864,Education,id_7126.0_wave_2
issue_survey_1865,Education,id_64322.0_wave_21
issue_survey_1866,Education,id_100281.0_wave_20
issue_survey_1867,Education,id_35063.0_wave_4
issue_survey_1868,Education,id_63526.0_wave_10
issue_survey_1869,Education,id_94805.0_wave_18
issue_survey_1870,Education,id_57260.0_wave_9
issue_survey_1871,Education,id_51235.0_wave_12
issue_survey_1872,Education,id_76239.0_wave_18
issue_survey_1873,Education,id_39304.0_wave_6
issue_survey_1874,Education,id_73517.0_wave_14
issue_survey_1875,Education,id_101007.0_wave_20
issue_survey_1876,Education,id_52493.0_wave_12
issue_survey_1877,Education,id_78520.0_wave_18
issue_survey_1878,Education,id_81625.0_wave_22
issue_survey_1879,Education,id_61370.0_wave_18
issue_survey_1880,Education,id_39304.0_wave_5
issue_survey_1881,Education,id_66703.0_wave_12
issue_survey_1882,Education,id_8238.0_wave_1
issue_survey_1883,Education,id_8238.0_wave_6
issue_survey_1884,Education,id_13761.0_wave_13
issue_survey_1885,Education,id_13411.0_wave_17
issue_survey_1886,Education,id_4865.0_wave_7
issue_survey_1887,Education,id_12291.0_wave_2
issue_survey_1888,Education,id_5532.0_wave_4
issue_survey_1889,Education,id_3183.0_wave_2
issue_survey_1890,Education,id_11572.0_wave_1
issue_survey_1891,Education,id_1192.0_wave_10
issue_survey_1892,Education,id_27995.0_wave_2
issue_survey_1893,Education,id_1749.0_wave_7
issue_survey_1894,Education,id_42011.0_wave_4
issue_survey_1895,Education,id_73376.0_wave_14
issue_survey_1896,Education,id_41894.0_wave_11
issue_survey_1897,Education,id_47121.0_wave_7
issue_survey_1898,Education,id_81502.0_wave_16
issue_survey_1899,Education,id_64584.0_wave_10
issue_survey_1900,Education,id_54391.0_wave_11
issue_survey_1901,Education,id_38044.0_wave_14
issue_survey_1902,Education,id_46960.0_wave_7
issue_survey_1903,Education,id_12608.0_wave_19
issue_survey_1904,Education,id_14226.0_wave_5
issue_survey_1905,Education,id_21238.0_wave_2
issue_survey_1906,Education,id_23352.0_wave_7
issue_survey_1907,Election outcome,id_17154.0_wave_4
issue_survey_1908,Election outcome,id_27897.0_wave_12
issue_survey_1909,Election outcome,id_14334.0_wave_18
issue_survey_1910,Election outcome,id_428.0_wave_4
issue_survey_1911,Election outcome,id_10981.0_wave_13
issue_survey_1912,Election outcome,id_1215.0_wave_13
issue_survey_1913,Election outcome,id_6240.0_wave_17
issue_survey_1914,Election outcome,id_12787.0_wave_17
issue_survey_1915,Election outcome,id_15619.0_wave_13
issue_survey_1916,Election outcome,id_2150.0_wave_9
issue_survey_1917,Election outcome,id_13162.0_wave_5
issue_survey_1918,Election outcome,id_8742.0_wave_18
issue_survey_1919,Election outcome,id_24481.0_wave_5
issue_survey_1920,Election outcome,id_27373.0_wave_4
issue_survey_1921,Election outcome,id_9849.0_wave_5
issue_survey_1922,Election outcome,id_10610.0_wave_6
issue_survey_1923,Election outcome,id_11967.0_wave_4
issue_survey_1924,Election outcome,id_23158.0_wave_16
issue_survey_1925,Election outcome,id_23301.0_wave_12
issue_survey_1926,Election outcome,id_25606.0_wave_4
issue_survey_1927,Election outcome,id_13407.0_wave_11
issue_survey_1928,Election outcome,id_19045.0_wave_4
issue_survey_1929,Election outcome,id_23610.0_wave_2
issue_survey_1930,Election outcome,id_26329.0_wave_11
issue_survey_1931,Election outcome,id_18398.0_wave_4
issue_survey_1932,Election outcome,id_250.0_wave_13
issue_survey_1933,Election outcome,id_25715.0_wave_18
issue_survey_1934,Election outcome,id_22081.0_wave_4
issue_survey_1935,Election outcome,id_29663.0_wave_19
issue_survey_1936,Election outcome,id_15295.0_wave_16
issue_survey_1937,Election outcome,id_7181.0_wave_4
issue_survey_1938,Election outcome,id_10095.0_wave_4
issue_survey_1939,Election outcome,id_13628.0_wave_11
issue_survey_1940,Election outcome,id_27493.0_wave_2
issue_survey_1941,Election outcome,id_6075.0_wave_5
issue_survey_1942,Election outcome,id_26515.0_wave_13
issue_survey_1943,Election outcome,id_16740.0_wave_16
issue_survey_1944,Election outcome,id_398.0_wave_6
issue_survey_1945,Election outcome,id_7516.0_wave_4
issue_survey_1946,Election outcome,id_16584.0_wave_13
issue_survey_1947,Election outcome,id_62818.0_wave_13
issue_survey_1948,Election outcome,id_39456.0_wave_4
issue_survey_1949,Election outcome,id_39961.0_wave_6
issue_survey_1950,Election outcome,id_45199.0_wave_13
issue_survey_1951,Election outcome,id_36185.0_wave_8
issue_survey_1952,Election outcome,id_63115.0_wave_13
issue_survey_1953,Election outcome,id_85144.0_wave_18
issue_survey_1954,Election outcome,id_41690.0_wave_16
issue_survey_1955,Election outcome,id_56895.0_wave_9
issue_survey_1956,Election outcome,id_47936.0_wave_9
issue_survey_1957,Election outcome,id_41755.0_wave_13
issue_survey_1958,Election outcome,id_55958.0_wave_8
issue_survey_1959,Election outcome,id_40149.0_wave_13
issue_survey_1960,Election outcome,id_50571.0_wave_16
issue_survey_1961,Election outcome,id_52335.0_wave_13
issue_survey_1962,Election outcome,id_68663.0_wave_13
issue_survey_1963,Election outcome,id_65398.0_wave_21
issue_survey_1964,Election outcome,id_82111.0_wave_18
issue_survey_1965,Election outcome,id_52189.0_wave_9
issue_survey_1966,Election outcome,id_45258.0_wave_19
issue_survey_1967,Election outcome,id_46498.0_wave_13
issue_survey_1968,Election outcome,id_40880.0_wave_5
issue_survey_1969,Election outcome,id_53671.0_wave_15
issue_survey_1970,Election outcome,id_73030.0_wave_18
issue_survey_1971,Election outcome,id_47320.0_wave_9
issue_survey_1972,Election outcome,id_49575.0_wave_9
issue_survey_1973,Election outcome,id_62762.0_wave_16
issue_survey_1974,Election outcome,id_58614.0_wave_12
issue_survey_1975,Election outcome,id_32879.0_wave_5
issue_survey_1976,Election outcome,id_76104.0_wave_18
issue_survey_1977,Election outcome,id_71915.0_wave_18
issue_survey_1978,Election outcome,id_48638.0_wave_13
issue_survey_1979,Election outcome,id_33092.0_wave_19
issue_survey_1980,Election outcome,id_87224.0_wave_17
issue_survey_1981,Election outcome,id_55240.0_wave_13
issue_survey_1982,Election outcome,id_41869.0_wave_13
issue_survey_1983,Election outcome,id_45215.0_wave_9
issue_survey_1984,Election outcome,id_40880.0_wave_11
issue_survey_1985,Election outcome,id_47124.0_wave_18
issue_survey_1986,Election outcome,id_67358.0_wave_13
issue_survey_1987,Election outcome,id_41581.0_wave_8
issue_survey_1988,Election outcome,id_45667.0_wave_9
issue_survey_1989,Election outcome,id_31438.0_wave_4
issue_survey_1990,Election outcome,id_65211.0_wave_13
issue_survey_1991,Election outcome,id_81122.0_wave_24
issue_survey_1992,Election outcome,id_56927.0_wave_12
issue_survey_1993,Election outcome,id_55988.0_wave_13
issue_survey_1994,Election outcome,id_37930.0_wave_5
issue_survey_1995,Election outcome,id_71747.0_wave_16
issue_survey_1996,Election outcome,id_54061.0_wave_11
issue_survey_1997,Election outcome,id_48083.0_wave_12
issue_survey_1998,Election outcome,id_48738.0_wave_13
issue_survey_1999,Election outcome,id_91902.0_wave_16
issue_survey_2000,Election outcome,id_46920.0_wave_13
issue_survey_2001,Election outcome,id_70192.0_wave_17
issue_survey_2002,Election outcome,id_42131.0_wave_5
issue_survey_2003,Election outcome,id_39617.0_wave_6
issue_survey_2004,Election outcome,id_63365.0_wave_16
issue_survey_2005,Election outcome,id_39522.0_wave_13
issue_survey_2006,Election outcome,id_41526.0_wave_18
issue_survey_2007,Election outcome,id_37135.0_wave_13
issue_survey_2008,Election outcome,id_57327.0_wave_11
issue_survey_2009,Election outcome,id_62180.0_wave_13
issue_survey_2010,Election outcome,id_27938.0_wave_7
issue_survey_2011,Election outcome,id_29923.0_wave_11
issue_survey_2012,Election outcome,id_7732.0_wave_13
issue_survey_2013,Election outcome,id_10911.0_wave_5
issue_survey_2014,Election outcome,id_23408.0_wave_5
issue_survey_2015,Election outcome,id_15435.0_wave_13
issue_survey_2016,Election outcome,id_18320.0_wave_13
issue_survey_2017,Election outcome,id_13783.0_wave_4
issue_survey_2018,Election outcome,id_21987.0_wave_4
issue_survey_2019,Election outcome,id_4265.0_wave_12
issue_survey_2020,Election outcome,id_7596.0_wave_13
issue_survey_2021,Election outcome,id_20460.0_wave_4
issue_survey_2022,Election outcome,id_24296.0_wave_13
issue_survey_2023,Election outcome,id_9803.0_wave_4
issue_survey_2024,Election outcome,id_5112.0_wave_13
issue_survey_2025,Election outcome,id_28807.0_wave_18
issue_survey_2026,Election outcome,id_1238.0_wave_17
issue_survey_2027,Election outcome,id_12077.0_wave_5
issue_survey_2028,Election outcome,id_25523.0_wave_17
issue_survey_2029,Election outcome,id_4592.0_wave_16
issue_survey_2030,Election outcome,id_19810.0_wave_18
issue_survey_2031,Election outcome,id_6622.0_wave_5
issue_survey_2032,Election outcome,id_21612.0_wave_4
issue_survey_2033,Election outcome,id_2042.0_wave_12
issue_survey_2034,Election outcome,id_13865.0_wave_3
issue_survey_2035,Election outcome,id_6395.0_wave_11
issue_survey_2036,Election outcome,id_20222.0_wave_5
issue_survey_2037,Election outcome,id_22677.0_wave_12
issue_survey_2038,Election outcome,id_1858.0_wave_18
issue_survey_2039,Election outcome,id_22793.0_wave_19
issue_survey_2040,Election outcome,id_13884.0_wave_12
issue_survey_2041,Election outcome,id_24536.0_wave_19
issue_survey_2042,Election outcome,id_17593.0_wave_13
issue_survey_2043,Election outcome,id_12883.0_wave_13
issue_survey_2044,Election outcome,id_17654.0_wave_18
issue_survey_2045,Election outcome,id_2140.0_wave_2
issue_survey_2046,Election outcome,id_2963.0_wave_5
issue_survey_2047,Election outcome,id_16674.0_wave_19
issue_survey_2048,Election outcome,id_26842.0_wave_9
issue_survey_2049,Election outcome,id_7408.0_wave_4
issue_survey_2050,Election outcome,id_922.0_wave_5
issue_survey_2051,Election outcome,id_15688.0_wave_18
issue_survey_2052,Election outcome,id_19882.0_wave_13
issue_survey_2053,Election outcome,id_24538.0_wave_4
issue_survey_2054,Election outcome,id_10713.0_wave_5
issue_survey_2055,Election outcome,id_2620.0_wave_13
issue_survey_2056,Election outcome,id_14719.0_wave_13
issue_survey_2057,Election outcome,id_28080.0_wave_9
issue_survey_2058,Election outcome,id_6522.0_wave_17
issue_survey_2059,Election outcome,id_18557.0_wave_13
issue_survey_2060,Election outcome,id_26715.0_wave_13
issue_survey_2061,Election outcome,id_23313.0_wave_13
issue_survey_2062,Election outcome,id_4807.0_wave_4
issue_survey_2063,Election outcome,id_10624.0_wave_5
issue_survey_2064,Election outcome,id_82211.0_wave_17
issue_survey_2065,Election outcome,id_54571.0_wave_9
issue_survey_2066,Election outcome,id_45622.0_wave_11
issue_survey_2067,Election outcome,id_96294.0_wave_17
issue_survey_2068,Election outcome,id_63123.0_wave_12
issue_survey_2069,Election outcome,id_57616.0_wave_19
issue_survey_2070,Election outcome,id_44298.0_wave_18
issue_survey_2071,Election outcome,id_43707.0_wave_13
issue_survey_2072,Election outcome,id_53118.0_wave_18
issue_survey_2073,Election outcome,id_44541.0_wave_13
issue_survey_2074,Election outcome,id_63823.0_wave_18
issue_survey_2075,Election outcome,id_34666.0_wave_13
issue_survey_2076,Election outcome,id_68493.0_wave_13
issue_survey_2077,Election outcome,id_83651.0_wave_17
issue_survey_2078,Election outcome,id_33080.0_wave_4
issue_survey_2079,Election outcome,id_51361.0_wave_13
issue_survey_2080,Election outcome,id_58596.0_wave_19
issue_survey_2081,Election outcome,id_58021.0_wave_13
issue_survey_2082,Election outcome,id_81803.0_wave_18
issue_survey_2083,Election outcome,id_58548.0_wave_16
issue_survey_2084,Election outcome,id_73519.0_wave_16
issue_survey_2085,Election outcome,id_55983.0_wave_18
issue_survey_2086,Election outcome,id_52433.0_wave_13
issue_survey_2087,Election outcome,id_66454.0_wave_14
issue_survey_2088,Election outcome,id_96450.0_wave_17
issue_survey_2089,Election outcome,id_62970.0_wave_13
issue_survey_2090,Election outcome,id_47008.0_wave_13
issue_survey_2091,Election outcome,id_45252.0_wave_18
issue_survey_2092,Election outcome,id_35936.0_wave_16
issue_survey_2093,Election outcome,id_57037.0_wave_11
issue_survey_2094,Election outcome,id_40534.0_wave_11
issue_survey_2095,Election outcome,id_52878.0_wave_18
issue_survey_2096,Election outcome,id_56562.0_wave_14
issue_survey_2097,Election outcome,id_62565.0_wave_13
issue_survey_2098,Election outcome,id_44869.0_wave_9
issue_survey_2099,Election outcome,id_51174.0_wave_13
issue_survey_2100,Election outcome,id_82545.0_wave_18
issue_survey_2101,Election outcome,id_56261.0_wave_11
issue_survey_2102,Election outcome,id_54139.0_wave_13
